ASV	Domain	Phylum	Class	Order	Family	Genus
0124a625c3e530e943ef0ca275f15c62	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	[Caedibacter]_taeniospiralis_group
08fb3359323aa5aea26b029b44168919	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	[Caedibacter]_taeniospiralis_group
3753aacbbee011e5fe0e5039863e2e2e	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	[Caedibacter]_taeniospiralis_group
a3d34fa35ee32602619a1e380e9a9dba	Bacteria	Proteobacteria	Gammaproteobacteria	Francisellales	Francisellaceae	[Caedibacter]_taeniospiralis_group
9c1d59ffbafd66f0ef0f0931bcf9eb7b	Bacteria	Firmicutes	Clostridia	Peptostreptococcales-Tissierellales	Anaerovoracaceae	[Eubacterium]_brachy_group
18857737fba5bd5be244d890079edd01	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium]_coprostanoligenes_group	[Eubacterium]_coprostanoligenes_group
1ac9ce497f9dfcb9d49c7151ca02064f	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium]_coprostanoligenes_group	[Eubacterium]_coprostanoligenes_group
4862af990c1517b6282b0a4d84fdd249	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium]_coprostanoligenes_group	[Eubacterium]_coprostanoligenes_group
7e636c032359dacc0da9fb94c1b1dfbc	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium]_coprostanoligenes_group	[Eubacterium]_coprostanoligenes_group
d041a640cce6aa2e75b800f2862e2164	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium]_coprostanoligenes_group	[Eubacterium]_coprostanoligenes_group
e40a5e4e60c4330db243b86cb02ba080	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium]_coprostanoligenes_group	[Eubacterium]_coprostanoligenes_group
eeec9ad61a6815cfd23c55e0b22763f6	Bacteria	Firmicutes	Clostridia	Oscillospirales	[Eubacterium]_coprostanoligenes_group	[Eubacterium]_coprostanoligenes_group
bebd33a03a65881a1a32a4ba32cf6b0b	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium]_fissicatena_group
2ec31ff11778f6c7703f0d51001785a6	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium]_hallii_group
5cea2a71d064be520db84dcc8c36b011	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium]_hallii_group
60e36866ae8079a5b32aefd8dcd33734	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium]_hallii_group
de9eb91694b94864c877b0cbecbab2f8	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Eubacterium]_hallii_group
771c5c5b7fd11e5eeba2258f935526a8	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_gauvreauii_group
0258a7a71588c71b52ca6ac84f4dce27	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
081190234ac545150f6f1957edc0e955	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
12206aa8a7d7840c44347b8617402396	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
26884bc0f3efc60ce2156b89fc928928	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
2a486ef7f5e33b0ff9305173488b75e9	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
3287cf68e2da5b591ae803f02781d661	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
534eb3d8fc05922334e0d0a124842952	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
6f843be46e5b354bcdd526d712f86917	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
720b91f2311bdbb9f0bb15a3ddeb38be	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
869cefc367203c59ea838b9aa76518f8	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
8bc4f17483ec1e5c9225b1036b45b044	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
93c6e0b55c2e95041325bb24472fd4ba	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
98b1de284fda17d6c470c4d4bf55828f	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
991c794e69c635bb99c28b1951e50df4	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
9985f9ff9e4f8d4cbcbef92f10fdc664	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
999f0de36218161852260c0c55ed2d3d	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
a39c8fa6b2fd31893acd588e1e5c76b8	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
acb9a3db897a3f8bfdb35f89afe71ed2	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
cb74e25f58157281525cdff355da4890	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
cc2488186c8cd9ac58993a122cfb726f	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
ce4353a47dac5a5241e76c038c13f7c1	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
ddf1b02121db38dffa8777376b797d82	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
e868fe8c6d2b62d4265cbffb9bd15d0e	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
ee2910de1f46113399adf48858889303	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
f8d17ad9767e46bcbc0d0d5a0064626c	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	[Ruminococcus]_torques_group
31176939b9ad93b0c79825665e569a94	Bacteria	Planctomycetota	028H05-P-BN-P5	028H05-P-BN-P5	028H05-P-BN-P5	028H05-P-BN-P5
0115bc11744f5e247699c695187b6c2d	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
0986c33433b76ee26123b7aa2a0ffd34	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
0afcfc70f3f3f743bf27a29415bc5f75	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
1642edc4c4450b5c277f404d09858eb7	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
1755dbb1c8c4033b932200b0c6ca3a3a	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
1ab8596acb5ca65656c5a4800ce3509b	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
1ebf2baa1324a4d2216edd7e6c379d9b	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
2650cc619fb103cdb8636f1a24dc6eac	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
2c3dd12bf6e2d7ab3298b6ab7e432fce	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
3fe4c0fac4d18bc7e45fdd200667fe92	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
4cdcb4f1eee3844f31bbfe759a26fe50	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
4d5ca168bfdeb655dd00f3ab368710df	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
4f5d699d4717493ebc3627d5f5c25886	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
53f180c8e124bd35fbef89d662169b33	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
55981e9f1037ca67a79aaea1e08e5d81	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
5e94a6465b808614123f5c1c5cfe5bd6	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
5ea89c9213836a35a1dfb8ca12253023	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
6893b99f817cb9237d04d93bc8b74ad3	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
6d92ae7c4534e0424c021fb3bd9e4e60	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
776a032bbab33d07d076c606855ebc64	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
7aa733723a12d175983f8091ffe392aa	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
7ef1353c0346c141bb1fec1e5ab187f0	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
7fa01fc3329ca7201e568f8ea22c49c7	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
842dfe3ee3a36d60959ec3dde9ba041d	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
8c40a9f4581379784a2bce4252c70e14	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
95083a3c898039d371933bee53dd7687	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
98c27918bbbeaf512cf06568728cd8ec	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
9b4b2266f49ba7f53e6a6081d9dbf805	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
9f74e744e3c952a991979387c69c3f1f	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
a8c59227c897c00c9c0d19196a0edf39	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
a9504e1e69d3f1a398fe1ac22fda58cf	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
af83cefb749b95f4f81f6a188c18e9db	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
b23b1d8ff667bb3f38fd579e1bd6c089	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
b40386be8fea8d70d634d58d86328650	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
b956f9188cb882ea38ed66d53395d440	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
bcd3d9fe6fbc4347797d02505240e234	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
c241e5c29ddf02c6592a2f6fdae85eab	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
c5ff80e103ddac0e89ecbad906d996b3	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
cb3784848578e0fdabe3a61e644af789	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
ce302156ac2978da3c898311ba277d7e	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
d3b57fd929f910df92cc7b0e2eb99d9a	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
d7d36eb7a1efc746ee99f3ffcde04fbd	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
dba4b9e1de241670639d989415935e33	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
dc3d56e4ecc214ddf411eb9964ecd568	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
de36c77d690e249230b7f77ca65b7df8	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
df49025f1491082352deb13f71530c64	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
e19f674fd7b62bc31911c2975733ab75	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
e417b82d2367cbaaebdf65967a344020	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
e49e6287dcecdfbb8b398fe1cf6eaf6d	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
e6658ba517853ff449aeae99c3868a0f	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
eb71aaeaa7d179bb244e0b6de34602c2	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
f3eede54921c6499ded141869f0338fa	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
fc9a74f78c00bf0db0c488dcc6b5bff6	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
fe509ebb76c2d506cee6b4ad677588bc	Bacteria	Bdellovibrionota	Oligoflexia	0319-6G20	0319-6G20	0319-6G20
085e1dcc8c60d793e6f79dcbb535975b	Bacteria	Bdellovibrionota	Oligoflexia	053A03-B-DI-P58	053A03-B-DI-P58	053A03-B-DI-P58
44a6b99bacf80e12e13a21b2c2edab74	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	37-13	37-13
4ab4d48afa8bd8745032fe1c34349db0	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	37-13	37-13
5351eb617ac9b473063d11c98f0a2e9b	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	37-13	37-13
dc355adebc4125eb85954be39e148009	Bacteria	Bacteroidota	Bacteroidia	Chitinophagales	37-13	37-13
094718876b6705f69377178f188de6fe	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14
49dbbd290613fcc3a0061c71f225b047	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14
5250761b0e87b54d49a9766fd149d091	Bacteria	Actinobacteriota	Thermoleophilia	Solirubrobacterales	67-14	67-14
416edf7fbdef0bee4237493101304092	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	A21b	A21b
bd13112c381edd26ba8b8e1262c3b673	Bacteria	Proteobacteria	Gammaproteobacteria	Burkholderiales	Sutterellaceae	AAP99
196791d502da4a6f9b2716eb9102dc61	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	AB1
1d36defea0bb1023c2ad48e96faa055c	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	AB1
1e94c7082da6930cc9b5828d22069fe7	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	AB1
257d75b6c9c51074b4b21bd820613f3c	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	AB1
27c7fadaa5ab878e7f7761c838ad9506	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	AB1
2f3bb8e9400adbc9d377c78047f8f35c	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	AB1
3e50d60f94c4ae5a3fa9f7fb3f431ab5	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	AB1
4bfd0252964d2fcc0d3137348cc05a26	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	AB1
4f5cab88c1e228254d9662f935e79a3a	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	AB1
6216afdf1df3795c87ef2d6ace8e9a7c	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	AB1
63d280eb477a0657284da703ba355669	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	AB1
749b127a1334a8bb068c2a268f355ba6	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	AB1
db9b98d80c8c19a6dd1e2e319e0ea726	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	AB1
fc33a2329165f670cedc6c3be909a8cf	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	AB1
fc80dd82a32b7b8921fbbc86cca9170b	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	AB1	AB1
2b16b7b358dddff6fb7dd822bca7d3a8	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium
bfbc2f207fa753411264a78f1c40c259	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium
e60fb3109448561e8ac573b1607a835b	Bacteria	Abditibacteriota	Abditibacteria	Abditibacteriales	Abditibacteriaceae	Abditibacterium
4585f5a220a33c90448fb73d119214b6	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia
7d77b7975c0fdeaaee9e12c9dc888c7f	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia
9fa8b5b69ebb1bba1ca004461e2112bd	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia
f3f71e01803b57fbc28cfb1264bd2cbc	Bacteria	Firmicutes	Bacilli	Lactobacillales	Aerococcaceae	Abiotrophia
08dc284e9edb8e0af836dfc94ca0c0ae	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Abyssivirga
4d9ab319cfea885101b32215878653f2	Bacteria	Firmicutes	Clostridia	Lachnospirales	Lachnospiraceae	Abyssivirga
152b120c8706062091991febfc22dbc2	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Ac37b
31faa5c151fbc8989d46f852e2d47694	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Ac37b
592e055226554a31494d7b60a3f4e6bf	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Ac37b
5d6e52ba9b22a6d1a8ae0c831a2b17f3	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Ac37b
b381cbb965f9201b37b35ad205e864e6	Bacteria	Proteobacteria	Alphaproteobacteria	Rickettsiales	Rickettsiaceae	Ac37b
109c7201f918ff2080bf37183689026a	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
19119b3ae9e21bd52b78b746cdc83fc7	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
1e98be5599f8ec775f74a281c0dc3457	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
25742a4bac2da5c4c0c632957c0b1864	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
3a6cf5cf28b1ca3fc5003ba202d47ca8	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
3b888e4765db966f59bd04858593ff77	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
6d7aeb6181a667a07381d859a6b425af	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
710d742a6af313d559eb2ced2a6c2600	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
773f25b3ca1a7d60fc1356c2d8b837c2	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
7f73444b1d2a0c430cf2353f013dc8bd	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
822076a5aa928a7979b9fff39dcee3f4	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
8a43bd684324e1efe93adf181866cacd	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
a5c92e6ffce2b7cdd9c42000310c3a11	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
b6951b17d4de58c7ab8e7caed84bb3e1	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
b899e7d94c7502aff0b715994e8a1729	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
be2b9779e43ec1641117c1429f1de9bd	Bacteria	Acidobacteriota	Holophagae	Acanthopleuribacterales	Acanthopleuribacteraceae	Acanthopleuribacter
e4c74b1d51a2e68c5d33bfe24f41d971	Bacteria	Firmicutes	Clostridia	Oscillospirales	Ethanoligenenaceae	Acetanaerobacterium
51ac645db6aeccfcc8c1885eae9a12ea	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter
6bc17ae3e55b6d3f03cfe15fa146dd87	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter
f8365b7eac109871288f310d817f0d49	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter
f9a8ec361e8d29696743ba0d8d946afc	Bacteria	Proteobacteria	Gammaproteobacteria	Gammaproteobacteria_Incertae_Sedis	Unknown_Family	Acidibacter
81cea269b5ff1e0b12c250528fa2e8c7	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium
869f68e16b15ad514b351a7ac9a0b72a	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium
8f13ac08fbcd98b13734ba015d0b8878	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium
bb0d922ffdf91f5dace24c1921fe3754	Bacteria	Proteobacteria	Alphaproteobacteria	Acetobacterales	Acetobacteraceae	Acidiphilium
030a60e348ffbc3163dc701340945593	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
04fd4bd5e271052cbc3452564c7fbc76	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
085b1d5442075ff8b8a3d164c4f643d2	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
0ca62f352b13048680f5768092d8afb6	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
113acaf5719d178c48564aecfd7286f6	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
189e014f2a53a7bc2bae5c702e72eb5d	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
1b7e6513694b6341b9edf2de0f0ab9b7	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
215d7d1e0b26af5734fc09987fd13956	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
3c4fbc7b654c3e0fd9f9f3cf83551f7e	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
5593e0e2e0b7607e92ff57662bf6d33f	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
78d5aae6b66e7d786f091294174e2839	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
81522e8ea4f1d3ddbe10b1c04854612d	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
841883ac47a04d5bcbb2f34ae8dfdd4c	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
8dcda56fb79df16c4995bc5b5ce6053a	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
9d921b2244e794a8b982f2bd9d2d95d1	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
b5279f8e51a268afca9dd36f426da441	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
b95adaaef1dfa607e3a90d8fd2438bd9	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
b9b9bf0e3f49628c34977d3aa2547acc	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
bd6d7a524ac83cc5cf20e9f738ff753a	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
c9fe036af6898a611388eb76a7edce25	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
e1573f6df16c41673632a7255db0c3fa	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
e4a1d96a18b53a1236d88193f79e6971	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
eaa161c2ab681eac5fbd494e004bf69b	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Moraxellaceae	Acinetobacter
115377fe5411c707dcc37913302100cd	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Actibacter
233f9b68095296f85abe9b2350b40109	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Actibacter
2dbcde55a86ae6746301b2857da23651	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Actibacter
64b22ba673b186d777fa1cae054ed739	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Actibacter
64bf57a844c321e1127e44ffb9f11e32	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Actibacter
7b34430e97464b88a066f4ddfb6fed0c	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Actibacter
82df5f11f4f8d17213d356733c1bccb3	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Actibacter
d5e619415e37888ae924cace4f7a0c9b	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Actibacter
d8a8a3093fec83a95c966275a73aa2d1	Bacteria	Bacteroidota	Bacteroidia	Flavobacteriales	Flavobacteriaceae	Actibacter
